x,y,z,color
1638,0,1,2
1665,0,1,2
1666,0,1,0
1667,0,1,0
1668,0,1,0
1669,0,1,0
1670,0,1,0
1671,0,1,0
1672,0,1,0
1673,0,1,0
1674,0,1,0
1675,0,1,0
1676,0,1,0
1677,0,1,0
1678,0,1,0
1679,0,1,0
1680,0,1,0
1681,0,1,0
1682,0,1,0
1683,0,1,0
1684,0,1,0
1685,0,1,0
1686,0,1,0
1687,0,1,0
1688,0,1,0
1689,0,1,0
1690,0,1,0
1691,0,1,0
1692,0,1,0
1693,0,1,0
1694,0,1,0
1695,0,1,0
1696,0,1,0
1697,0,1,0
1698,0,1,0
1699,0,1,0
1700,0,1,0
1701,0,1,0
1702,0,1,0
1703,0,1,0
1704,0,1,0
1705,0,1,0
1706,0,1,0
1707,0,1,0
1708,0,1,0
1709,0,1,0
1710,0,1,0
1711,0,1,0
1712,0,1,0
1713,0,1,0
1714,0,1,0
1715,0,1,0
1716,0,1,0
1717,0,1,2
1771,0,1,2
1771,1,1,0
1771,2,1,0
1771,3,1,0
1771,4,1,0
1771,5,1,0
1771,6,1,0
1771,7,1,0
1771,8,1,0
1771,9,1,0
1771,10,1,0
1771,11,1,0
1771,12,1,0
1771,13,1,0
1771,14,1,0
1771,15,1,0
1771,16,1,0
1771,17,1,0
1771,18,1,0
1771,19,1,2
1773,0,1,2
1773,1,1,0
1773,2,1,0
1773,3,1,0
1773,4,1,0
1773,5,1,0
1773,6,1,0
1773,7,1,0
1773,8,1,0
1773,9,1,2
1777,0,1,0
1777,1,1,0
1777,2,1,0
1777,3,1,0
1777,4,1,0
1777,5,1,0
1777,6,1,0
1777,7,1,2
1778,0,1,0
1779,0,1,0
1780,0,1,0
1780,1,1,0
1780,2,1,0
1780,3,1,0
1780,4,1,0
1780,5,1,0
1780,6,1,0
1780,7,1,0
1780,8,1,0
1780,9,1,0
1780,10,1,0
1780,11,1,0
1780,12,1,0
1780,13,1,0
1780,14,1,0
1780,15,1,0
1780,16,1,0
1780,17,1,0
1780,18,1,0
1780,19,1,0
1780,20,1,0
1780,21,1,0
1780,22,1,0
1780,23,1,0
1780,24,1,2
1782,0,1,2
1783,0,1,0
1784,0,1,0
1785,0,1,0
1786,0,1,0
1787,0,1,0
1788,0,1,0
1789,0,1,0
1790,0,1,0
1791,0,1,0
1792,0,1,0
1793,0,1,0
1794,0,1,0
1795,0,1,0
1796,0,1,0
1797,0,1,0
1798,0,1,0
1799,0,1,0
1800,0,1,0
1801,0,1,0
1802,0,1,0
1803,0,1,0
1804,0,1,0
1805,0,1,0
1806,0,1,0
1807,0,1,0
1808,0,1,0
1809,0,1,0
1810,0,1,0
1811,0,1,0
1811,1,1,0
1811,2,1,0
1811,3,1,0
1811,4,1,0
1811,5,1,0
1811,6,1,0
1811,7,1,0
1811,8,1,0
1811,9,1,0
1811,10,1,0
1811,11,1,0
1811,12,1,0
1811,13,1,0
1811,14,1,0
1811,15,1,0
1811,16,1,0
1811,17,1,0
1811,18,1,0
1811,19,1,0
1811,20,1,0
1811,21,1,0
1811,22,1,0
1811,23,1,0
1811,24,1,0
1811,25,1,0
1811,26,1,0
1811,27,1,0
1811,28,1,0
1811,29,1,0
1811,30,1,0
1811,31,1,0
1811,32,1,0
1811,33,1,0
1811,34,1,0
1811,35,1,0
1811,36,1,0
1811,37,1,0
1811,38,1,0
1811,39,1,0
1811,40,1,0
1811,41,1,0
1811,42,1,0
1811,43,1,2
1813,0,1,2
1813,1,1,0
1813,2,1,0
1813,3,1,0
1813,4,1,0
1813,5,1,0
1813,6,1,0
1813,7,1,0
1813,8,1,0
1813,9,1,0
1815,0,1,0
1815,1,1,0
1815,2,1,0
1815,3,1,0
1815,4,1,0
1815,5,1,0
1815,6,1,0
1815,7,1,2
1816,0,1,0
1817,0,1,0
1818,0,1,0
1819,0,1,0
1820,0,1,0
1821,0,1,0
1822,0,1,0
1823,0,1,0
1824,0,1,0
1825,0,1,0
1826,0,1,0
1827,0,1,0
1828,0,1,0
1829,0,1,0
1830,0,1,0
1831,0,1,0
1832,0,1,0
1833,0,1,0
1834,0,1,0
1835,0,1,0
1836,0,1,0
1837,0,1,0
1838,0,1,0
1839,0,1,0
1840,0,1,0
1841,0,1,0
1842,0,1,0
1843,0,1,0
1844,0,1,0
1845,0,1,0
1846,0,1,0
1847,0,1,0
1848,0,1,0
1849,0,1,0
1850,0,1,2
1852,0,1,2
1853,0,1,0
1854,0,1,0
1855,0,1,0
1856,0,1,2
1858,0,1,2
1859,0,1,0
1860,0,1,0
1861,0,1,0
1862,0,1,0
1863,0,1,0
1864,0,1,0
1865,0,1,0
1866,0,1,0
1867,0,1,0
1868,0,1,0
1869,0,1,0
1870,0,1,0
1871,0,1,0
1872,0,1,0
1873,0,1,0
1874,0,1,0
1875,0,1,0
1876,0,1,0
1877,0,1,0
1878,0,1,0
1879,0,1,0
1880,0,1,0
1881,0,1,0
1882,0,1,0
1883,0,1,0
1884,0,1,0
1885,0,1,0
1886,0,1,0
1887,0,1,0
1888,0,1,0
1889,0,1,0
1890,0,1,0
1891,0,1,0
1892,0,1,0
1893,0,1,0
1894,0,1,0
1895,0,1,0
1896,0,1,0
1897,0,1,0
1898,0,1,0
1899,0,1,0
1900,0,1,0
1901,0,1,0
1902,0,1,0
1903,0,1,0
1904,0,1,0
1905,0,1,0
1906,0,1,0
1907,0,1,0
1908,0,1,2
1913,0,1,2
1914,0,1,0
1915,0,1,0
1916,0,1,0
1917,0,1,0
1918,0,1,0
1919,0,1,0
1920,0,1,0
1921,0,1,0
1922,0,1,0
1923,0,1,0
1924,0,1,0
1925,0,1,0
1926,0,1,0
1927,0,1,0
1928,0,1,0
1929,0,1,0
1930,0,1,0
1931,0,1,0
1932,0,1,0
1933,0,1,0
1934,0,1,2
1936,0,1,0
1937,0,1,0
1938,0,1,0
1939,0,1,0
1940,0,1,0
1941,0,1,0
1942,0,1,0
1943,0,1,2
1952,0,1,2
1952,1,1,0
1952,2,1,0
1952,3,1,0
1952,4,1,0
1952,5,1,0
1952,6,1,0
1952,7,1,0
1952,8,1,0
1952,9,1,0
1952,10,1,0
1952,11,1,0
1952,12,1,0
1952,13,1,0
1952,14,1,0
1952,15,1,0
1952,16,1,0
1952,17,1,0
1952,18,1,0
1952,19,1,0
1952,20,1,0
1952,21,1,0
1952,22,1,2
1954,0,1,2
1955,0,1,0
1956,0,1,0
1957,0,1,0
1958,0,1,0
1959,0,1,0
1960,0,1,0
1961,0,1,0
1962,0,1,0
1963,0,1,0
1964,0,1,0
1965,0,1,0
1966,0,1,0
1967,0,1,0
1968,0,1,0
1969,0,1,0
1970,0,1,0
1971,0,1,0
1972,0,1,0
1973,0,1,0
1974,0,1,0
1975,0,1,0
1976,0,1,0
1977,0,1,0
1978,0,1,0
1979,0,1,0
1980,0,1,0
1981,0,1,0
1982,0,1,0
1983,0,1,0
1984,0,1,0
1985,0,1,0
1986,0,1,0
1987,0,1,0
1988,0,1,0
1989,0,1,0
1990,0,1,0
1991,0,1,0
1992,0,1,0
1993,0,1,0
1994,0,1,0
1995,0,1,0
1996,0,1,0
1997,0,1,0
1998,0,1,0
1999,0,1,0
2000,0,1,0
2001,0,1,0
2002,0,1,0
2003,0,1,0
2004,0,1,0
2005,0,1,0
2006,0,1,0
2007,0,1,0
2008,0,1,0
2009,0,1,0
2010,0,1,0
2011,0,1,0
2012,0,1,0
2013,0,1,0
2014,0,1,0
2015,0,1,0
2016,0,1,0
2017,0,1,0
2018,0,1,0
2019,0,1,0
2020,0,1,0
2021,0,1,0
2022,0,1,0
2023,0,1,0
2024,0,1,0
2025,0,1,0
2026,0,1,0
2027,0,1,0
2028,0,1,0
2029,0,1,0
2030,0,1,0
2031,0,1,0
2032,0,1,0
2033,0,1,0
2034,0,1,0
2035,0,1,0
2036,0,1,0
2037,0,1,0
2038,0,1,0
2039,0,1,0
2040,0,1,0
2041,0,1,0
2042,0,1,0
2043,0,1,0
2044,0,1,0
2045,0,1,0
2046,0,1,0
2047,0,1,0
2048,0,1,0
2049,0,1,0
2050,0,1,0
2051,0,1,0
2052,0,1,0
2053,0,1,0
2054,0,1,0
2055,0,1,0
2056,0,1,0
2057,0,1,0
2058,0,1,0
2059,0,1,0
2060,0,1,0
2061,0,1,0
2062,0,1,0
2063,0,1,0
2064,0,1,0
2065,0,1,0
2066,0,1,0
2067,0,1,0
2068,0,1,0
2069,0,1,0
2070,0,1,0
2071,0,1,0
2072,0,1,0
2073,0,1,0
2074,0,1,0
2075,0,1,0
2076,0,1,0
2077,0,1,0
2078,0,1,0
2079,0,1,0
2080,0,1,0
2081,0,1,0
2082,0,1,0
2083,0,1,0
2084,0,1,0
2085,0,1,0
2086,0,1,0
2087,0,1,0
2088,0,1,0
2089,0,1,0
2090,0,1,0
2091,0,1,0
2092,0,1,0
2093,0,1,0
2094,0,1,0
2095,0,1,0
2096,0,1,0
2097,0,1,0
2098,0,1,0
2099,0,1,0
2100,0,1,0
2101,0,1,0
2102,0,1,0
2103,0,1,0
2104,0,1,0
2105,0,1,2
2107,0,1,0
2107,1,1,0
2107,2,1,0
2107,3,1,0
2107,4,1,0
2107,5,1,0
2107,6,1,0
2107,7,1,0
2107,8,1,0
2107,9,1,0
2107,10,1,0
2107,11,1,0
2107,12,1,0
2107,13,1,0
2107,14,1,0
2107,15,1,0
2107,16,1,0
2107,17,1,0
2108,0,1,0
2109,0,1,0
2110,0,1,0
2111,0,1,0
2112,0,1,0
2113,0,1,0
2114,0,1,0
2115,0,1,0
2116,0,1,0
2117,0,1,0
2118,0,1,0
2119,0,1,0
2120,0,1,0
2121,0,1,0
2122,0,1,0
2123,0,1,2
2195,0,1,2
2195,1,1,0
2195,2,1,0
2195,3,1,0
2195,4,1,0
2195,5,1,0
2195,6,1,0
2195,7,1,0
2195,8,1,0
2195,9,1,0
2195,10,1,0
2195,11,1,0
2195,12,1,0
2195,13,1,0
2195,14,1,0
2195,15,1,0
2195,16,1,0
2195,17,1,0
2195,18,1,0
2195,19,1,0
2195,20,1,0
2195,21,1,0
2195,22,1,0
2195,23,1,0
2195,24,1,0
2195,25,1,0
2195,26,1,0
2195,27,1,0
2195,28,1,0
2195,29,1,0
2195,30,1,0
2195,31,1,0
2195,32,1,0
2195,33,1,0
2195,34,1,0
2195,35,1,0
2195,36,1,0
2195,37,1,0
2195,38,1,0
2195,39,1,0
2195,40,1,0
2195,41,1,0
2195,42,1,0
2195,43,1,0
2195,44,1,0
2195,45,1,0
2195,46,1,0
2195,47,1,0
2195,48,1,0
2195,49,1,0
2195,50,1,0
2195,51,1,0
2195,52,1,0
2195,53,1,0
2195,54,1,0
2195,55,1,0
2195,56,1,0
2195,57,1,0
2195,58,1,0
2195,59,1,0
2195,60,1,0
2195,61,1,0
2195,62,1,0
2195,63,1,0
2195,64,1,0
2195,65,1,0
2195,66,1,0
2195,67,1,0
2195,68,1,0
2195,69,1,0
2195,70,1,0
2195,71,1,0
2195,72,1,0
2195,73,1,0
2195,74,1,0
2195,75,1,0
2195,76,1,0
2195,77,1,0
2195,78,1,0
2195,79,1,0
2195,80,1,0
2195,81,1,0
2195,82,1,0
2195,83,1,0
2195,84,1,0
2195,85,1,0
2195,86,1,0
2195,87,1,0
2195,88,1,2
2197,0,1,2
2198,0,1,0
2199,0,1,0
2200,0,1,0
2201,0,1,0
2202,0,1,0
2203,0,1,0
2204,0,1,0
2205,0,1,0
2206,0,1,0
2207,0,1,0
2208,0,1,0
2209,0,1,0
2210,0,1,0
2211,0,1,0
2212,0,1,0
2213,0,1,0
2214,0,1,0
2215,0,1,0
2216,0,1,0
2217,0,1,0
2218,0,1,0
2219,0,1,0
2220,0,1,0
2221,0,1,0
2222,0,1,0
2223,0,1,0
2225,0,1,2
2226,0,1,0
2227,0,1,0
2228,0,1,0
2229,0,1,0
2230,0,1,0
2231,0,1,0
2232,0,1,0
2233,0,1,0
2234,0,1,0
2235,0,1,0
2236,0,1,0
2237,0,1,0
2238,0,1,2
2240,0,1,0
2240,1,1,0
2240,2,1,0
2240,3,1,0
2240,4,1,0
2240,5,1,0
2240,6,1,2
2241,0,1,0
2242,0,1,0
2243,0,1,0
2244,0,1,0
2245,0,1,0
2246,0,1,0
2247,0,1,0
2248,0,1,0
2249,0,1,0
2250,0,1,0
2251,0,1,0
2252,0,1,0
2253,0,1,0
2254,0,1,2
2256,0,1,2
2256,1,1,0
2256,2,1,0
2256,3,1,0
2256,4,1,0
2256,5,1,0
2256,6,1,0
2256,7,1,0
2256,8,1,0
2260,0,1,2
2261,0,1,0
2262,0,1,0
2263,0,1,0
2264,0,1,0
2265,0,1,0
2266,0,1,0
2267,0,1,0
2268,0,1,0
2269,0,1,0
2270,0,1,0
2271,0,1,0
2272,0,1,0
2273,0,1,0
2274,0,1,0
2275,0,1,0
2276,0,1,0
2277,0,1,0
2278,0,1,0
2279,0,1,0
2280,0,1,0
2281,0,1,0
2282,0,1,0
2283,0,1,0
2284,0,1,0
2285,0,1,0
2286,0,1,0
2287,0,1,0
2288,0,1,0
2289,0,1,0
2290,0,1,0
2291,0,1,0
2292,0,1,0
2293,0,1,0
2294,0,1,0
2295,0,1,0
2296,0,1,0
2297,0,1,0
2298,0,1,0
2299,0,1,0
2300,0,1,0
2301,0,1,0
2302,0,1,0
2303,0,1,0
2304,0,1,0
2305,0,1,0
2306,0,1,0
2307,0,1,0
2308,0,1,0
2309,0,1,0
2310,0,1,0
2311,0,1,0
2312,0,1,0
2313,0,1,0
2314,0,1,0
2315,0,1,0
2316,0,1,0
2317,0,1,0
2318,0,1,0
2319,0,1,0
2320,0,1,0
2321,0,1,0
2322,0,1,0
2323,0,1,0
2324,0,1,0
2325,0,1,0
2326,0,1,0
2327,0,1,0
2328,0,1,0
2329,0,1,0
2330,0,1,0
2331,0,1,0
2332,0,1,0
2333,0,1,0
2334,0,1,0
2335,0,1,0
2336,0,1,0
2337,0,1,0
2338,0,1,0
2339,0,1,0
2340,0,1,0
2341,0,1,0
2342,0,1,0
2343,0,1,0
2344,0,1,0
2345,0,1,0
2346,0,1,0
2347,0,1,0
2348,0,1,0
2349,0,1,0
2350,0,1,0
2351,0,1,0
2352,0,1,0
2353,0,1,0
2354,0,1,0
2355,0,1,0
2356,0,1,0
2357,0,1,0
2358,0,1,0
2359,0,1,0
2360,0,1,0
2361,0,1,0
2362,0,1,0
2363,0,1,0
2364,0,1,0
2365,0,1,0
2366,0,1,0
2367,0,1,0
2368,0,1,0
2369,0,1,0
2370,0,1,0
2371,0,1,2
2373,0,1,0
2373,1,1,0
2373,2,1,0
2373,3,1,0
2373,4,1,0
2373,5,1,0
2373,6,1,0
2373,7,1,0
2373,8,1,0
2373,9,1,0
2373,10,1,0
2373,11,1,0
2373,12,1,0
2373,13,1,0
2373,14,1,0
2373,15,1,0
2373,16,1,0
2373,17,1,0
2373,18,1,0
2373,19,1,0
2373,20,1,0
2373,21,1,0
2373,22,1,0
2373,23,1,0
2373,24,1,0
2373,25,1,0
2373,26,1,0
2373,27,1,0
2373,28,1,0
2373,29,1,0
2373,30,1,0
2373,31,1,0
2373,32,1,0
2373,33,1,0
2373,34,1,0
2373,35,1,0
2373,36,1,0
2373,37,1,0
2373,38,1,0
2373,39,1,0
2373,40,1,0
2373,41,1,0
2373,42,1,0
2373,43,1,0
2373,44,1,0
2373,45,1,0
2373,46,1,0
2373,47,1,0
2373,48,1,0
2373,49,1,0
2373,50,1,0
2373,51,1,0
2373,52,1,0
2373,53,1,0
2373,54,1,0
2373,55,1,0
2373,56,1,0
2373,57,1,0
2373,58,1,0
2373,59,1,0
2373,60,1,0
2373,61,1,0
2373,62,1,0
2373,63,1,0
2373,64,1,2
2374,0,1,0
2375,0,1,0
2376,0,1,0
2377,0,1,0
2378,0,1,0
2379,0,1,0
2380,0,1,0
2381,0,1,0
2382,0,1,0
2383,0,1,0
2384,0,1,0
2385,0,1,0
2386,0,1,0
2387,0,1,0
2388,0,1,0
2389,0,1,0
2390,0,1,0
2391,0,1,0
2392,0,1,0
2393,0,1,0
2394,0,1,0
2395,0,1,2
2404,0,1,0
2404,1,1,0
2404,2,1,0
2404,3,1,0
2404,4,1,0
2404,5,1,0
2404,6,1,0
2404,7,1,0
2404,8,1,0
2404,9,1,0
2404,10,1,0
2404,11,1,0
2404,12,1,0
2404,13,1,0
2404,14,1,0
2405,0,1,0
2406,0,1,0
2407,0,1,0
2408,0,1,0
2409,0,1,0
2410,0,1,0
2411,0,1,0
2412,0,1,0
2413,0,1,0
2414,0,1,0
2415,0,1,0
2416,0,1,0
2417,0,1,0
2418,0,1,0
2419,0,1,0
2420,0,1,0
2421,0,1,0
2422,0,1,0
2423,0,1,0
2424,0,1,0
2425,0,1,0
2426,0,1,0
2427,0,1,0
2428,0,1,0
2429,0,1,0
2430,0,1,0
2431,0,1,0
2432,0,1,0
2433,0,1,0
2434,0,1,0
2435,0,1,0
2436,0,1,0
2437,0,1,0
2438,0,1,0
2439,0,1,0
2440,0,1,0
2441,0,1,0
2442,0,1,0
2443,0,1,0
2444,0,1,0
2445,0,1,0
2446,0,1,0
2447,0,1,0
2448,0,1,0
2449,0,1,0
2450,0,1,0
2451,0,1,0
2452,0,1,0
2453,0,1,0
2454,0,1,0
2455,0,1,0
2456,0,1,0
2457,0,1,0
2458,0,1,0
2459,0,1,0
2460,0,1,0
2461,0,1,0
2462,0,1,0
2463,0,1,2
2465,0,1,2
2465,1,1,2
2467,0,1,0
2467,1,1,0
2467,2,1,0
2467,3,1,0
2467,4,1,0
2467,5,1,2
2468,0,1,0
2469,0,1,0
2470,0,1,0
2471,0,1,0
2472,0,1,0
2473,0,1,0
2474,0,1,0
2475,0,1,0
2476,0,1,0
2477,0,1,0
2478,0,1,0
2479,0,1,0
2480,0,1,0
2481,0,1,0
2482,0,1,0
2483,0,1,0
2484,0,1,0
2485,0,1,0
2486,0,1,0
2487,0,1,0
2488,0,1,0
2489,0,1,0
2490,0,1,0
2491,0,1,0
2492,0,1,0
2493,0,1,0
2494,0,1,0
2495,0,1,0
2496,0,1,0
2497,0,1,0
2498,0,1,0
2499,0,1,0
2500,0,1,0
2501,0,1,0
2502,0,1,0
2503,0,1,0
2504,0,1,0
2505,0,1,0
2506,0,1,0
2507,0,1,0
2508,0,1,0
2509,0,1,0
2510,0,1,0
2511,0,1,0
2512,0,1,0
2513,0,1,0
2514,0,1,0
2515,0,1,0
2516,0,1,0
2517,0,1,0
2518,0,1,0
2519,0,1,0
2520,0,1,0
2521,0,1,0
2522,0,1,0
2523,0,1,0
2524,0,1,0
2525,0,1,0
2526,0,1,0
2527,0,1,0
2528,0,1,0
2529,0,1,0
2530,0,1,0
2531,0,1,0
2532,0,1,0
2533,0,1,0
2534,0,1,0
2535,0,1,0
2536,0,1,0
2537,0,1,0
2538,0,1,0
2539,0,1,0
2540,0,1,0
2541,0,1,0
2542,0,1,0
2543,0,1,0
2544,0,1,0
2545,0,1,0
2546,0,1,0
2547,0,1,0
2548,0,1,0
2549,0,1,0
2550,0,1,0
2551,0,1,0
2552,0,1,0
2553,0,1,0
2554,0,1,0
2555,0,1,0
2556,0,1,0
2557,0,1,0
2558,0,1,2
2560,0,1,2
2560,1,1,0
2560,2,1,0
2560,3,1,0
2560,4,1,0
2560,5,1,0
2560,6,1,0
2560,7,1,0
2560,8,1,0
2560,9,1,0
2560,10,1,0
2560,11,1,0
2560,12,1,0
2560,13,1,0
2560,14,1,0
2560,15,1,0
2560,16,1,0
2560,17,1,0
2560,18,1,0
2560,19,1,0
2560,20,1,0
2560,21,1,0
2560,22,1,0
2560,23,1,0
2560,24,1,0
2560,25,1,0
2560,26,1,0
2560,27,1,0
2560,28,1,0
2560,29,1,0
2560,30,1,0
2560,31,1,0
2560,32,1,0
2560,33,1,0
2560,34,1,0
2560,35,1,0
2560,36,1,0
2560,37,1,0
2560,38,1,0
2560,39,1,0
2560,40,1,0
2560,41,1,0
2560,42,1,0
2560,43,1,0
2560,44,1,0
2560,45,1,0
2560,46,1,0
2560,47,1,0
2560,48,1,0
2560,49,1,0
2560,50,1,0
2560,51,1,0
2560,52,1,0
2560,53,1,0
2560,54,1,0
2560,55,1,0
2560,56,1,0
2560,57,1,0
2560,58,1,0
2560,59,1,0
2560,60,1,0
2560,61,1,0
2560,62,1,0
2560,63,1,2
2597,0,1,2
2598,0,1,0
2599,0,1,0
2600,0,1,0
2601,0,1,0
2602,0,1,0
2603,0,1,0
2604,0,1,0
2605,0,1,0
2606,0,1,0
2607,0,1,0
2608,0,1,0
2609,0,1,0
2610,0,1,0
2611,0,1,0
2612,0,1,0
2613,0,1,0
2614,0,1,0
2615,0,1,0
2616,0,1,0
2617,0,1,0
2618,0,1,0
2619,0,1,0
2620,0,1,0
2621,0,1,0
2622,0,1,0
2623,0,1,0
2624,0,1,0
2625,0,1,0
2626,0,1,0
2627,0,1,0
2628,0,1,0
2629,0,1,0
2630,0,1,0
2631,0,1,0
2632,0,1,0
2633,0,1,0
2634,0,1,0
2635,0,1,0
2636,0,1,0
2637,0,1,0
2638,0,1,0
2639,0,1,0
2640,0,1,0
2641,0,1,0
2642,0,1,0
2643,0,1,0
2644,0,1,0
2645,0,1,0
2646,0,1,0
2647,0,1,0
2648,0,1,0
2649,0,1,0
2650,0,1,0
2651,0,1,0
2652,0,1,0
2653,0,1,0
2654,0,1,0
2655,0,1,0
2656,0,1,0
2657,0,1,0
2658,0,1,0
2659,0,1,2
2661,0,1,2
2661,1,1,0
2661,2,1,0
2661,3,1,0
2661,4,1,0
2661,5,1,0
2661,6,1,0
2661,7,1,0
2661,8,1,0
2661,9,1,0
2661,10,1,0
2661,11,1,0
2661,12,1,0
2661,13,1,0
2661,14,1,0
2661,15,1,0
2661,16,1,0
2661,17,1,0
2661,18,1,0
2661,19,1,0
2661,20,1,0
2661,21,1,0
2661,22,1,0
2661,23,1,0
2661,24,1,0
2661,25,1,0
2661,26,1,0
2661,27,1,0
2661,28,1,0
2661,29,1,0
2661,30,1,0
2661,31,1,0
2661,32,1,0
2661,33,1,0
2661,34,1,0
2661,35,1,0
2661,36,1,0
2661,37,1,0
2661,38,1,0
2661,39,1,0
2661,40,1,0
2661,41,1,0
2661,42,1,0
2661,43,1,0
2661,44,1,0
2661,45,1,0
2661,46,1,0
2661,47,1,0
2661,48,1,0
2661,49,1,0
2661,50,1,0
2661,51,1,0
2661,52,1,0
2661,53,1,0
2661,54,1,0
2661,55,1,0
2663,0,1,2
2664,0,1,0
2665,0,1,0
2666,0,1,0
2667,0,1,0
2668,0,1,0
2669,0,1,0
2670,0,1,0
2671,0,1,0
2672,0,1,2
2674,0,1,2
2674,1,1,0
2674,2,1,0
2674,3,1,0
2674,4,1,0
2674,5,1,0
2674,6,1,0
2674,7,1,0
2674,8,1,0
2674,9,1,0
2674,10,1,0
2674,11,1,0
2674,12,1,0
2674,13,1,0
2674,14,1,0
2674,15,1,0
2674,16,1,0
2674,17,1,0
2674,18,1,0
2674,19,1,0
2674,20,1,0
2674,21,1,0
2674,22,1,0
2674,23,1,0
2674,24,1,0
2674,25,1,0
2674,26,1,0
2674,27,1,0
2674,28,1,0
2674,29,1,0
2674,30,1,0
2674,31,1,2
2676,0,1,2
2676,1,1,0
2676,2,1,0
2676,3,1,0
2676,4,1,0
2676,5,1,0
2676,6,1,0
2676,7,1,0
2676,8,1,0
2678,0,1,0
2679,0,1,0
2679,1,1,0
2681,0,1,2
2682,0,1,0
2683,0,1,0
2684,0,1,0
2685,0,1,0
2686,0,1,0
2687,0,1,0
2688,0,1,0
2689,0,1,0
2690,0,1,0
2691,0,1,0
2692,0,1,0
2693,0,1,0
2694,0,1,0
2695,0,1,0
2696,0,1,0
2697,0,1,0
2698,0,1,0
2699,0,1,0
2700,0,1,0
2701,0,1,0
2702,0,1,0
2703,0,1,0
2704,0,1,0
2705,0,1,0
2706,0,1,0
2707,0,1,0
2708,0,1,0
2709,0,1,0
2710,0,1,0
2711,0,1,0
2712,0,1,0
2712,1,1,0
2712,2,1,0
2712,3,1,0
2712,4,1,0
2727,0,1,2
2727,1,1,0
2727,2,1,0
2727,3,1,0
2727,4,1,0
2727,5,1,2
2729,0,1,2
2730,0,1,0
2731,0,1,0
2732,0,1,0
2733,0,1,0
2734,0,1,0
2735,0,1,0
2736,0,1,0
2737,0,1,0
2738,0,1,0
2739,0,1,0
2740,0,1,0
2741,0,1,0
2742,0,1,0
2743,0,1,0
2744,0,1,0
2745,0,1,0
2746,0,1,0
2747,0,1,0
2748,0,1,2
2757,0,1,2
2758,0,1,0
2759,0,1,0
2760,0,1,0
2761,0,1,0
2762,0,1,0
2763,0,1,0
2764,0,1,0
2765,0,1,0
2766,0,1,0
2767,0,1,0
2768,0,1,0
2769,0,1,0
2770,0,1,0
2771,0,1,0
2772,0,1,0
2773,0,1,0
2774,0,1,0
2775,0,1,0
2776,0,1,0
2777,0,1,0
2778,0,1,0
2779,0,1,0
2780,0,1,0
2781,0,1,0
2782,0,1,0
2783,0,1,0
2784,0,1,0
2785,0,1,0
2786,0,1,0
2787,0,1,0
2788,0,1,0
2789,0,1,0
2790,0,1,0
2791,0,1,0
2792,0,1,0
2793,0,1,0
2794,0,1,0
2795,0,1,0
2796,0,1,0
2796,1,1,0
2796,2,1,0
2796,3,1,0
2796,4,1,0
2796,5,1,0
2796,6,1,0
2796,7,1,0
2796,8,1,0
2796,9,1,0
2796,10,1,0
2796,11,1,0
2796,12,1,2
2798,0,1,2
2798,1,1,0
2798,2,1,0
2798,3,1,0
2798,4,1,0
2798,5,1,0
2798,6,1,0
2798,7,1,0
2798,8,1,0
2798,9,1,0
2798,10,1,0
2798,11,1,0
2798,12,1,0
2798,13,1,0
2798,14,1,0
2798,15,1,0
2798,16,1,0
2798,17,1,0
2798,18,1,0
2798,19,1,0
2798,20,1,0
2798,21,1,0
2798,22,1,0
2798,23,1,0
2798,24,1,0
2798,25,1,0
2798,26,1,0
2798,27,1,0
2798,28,1,0
2798,29,1,0
2798,30,1,0
2798,31,1,0
2798,32,1,0
2798,33,1,0
2798,34,1,0
2798,35,1,0
2798,36,1,0
2798,37,1,0
2798,38,1,0
2798,39,1,0
2798,40,1,0
2798,41,1,0
2798,42,1,0
2798,43,1,0
2798,44,1,0
2798,45,1,0
2798,46,1,0
2798,47,1,0
2798,48,1,0
2798,49,1,0
2798,50,1,0
2798,51,1,0
2798,52,1,0
2798,53,1,0
2798,54,1,0
2798,55,1,0
2798,56,1,0
2798,57,1,0
2798,58,1,0
2798,59,1,0
2798,60,1,0
2798,61,1,0
2798,62,1,0
2798,63,1,0
2798,64,1,0
2798,65,1,0
2798,66,1,0
2798,67,1,0
2798,68,1,0
2798,69,1,0
2798,70,1,0
2798,71,1,0
2798,72,1,0
2798,73,1,0
2798,74,1,0
2800,0,1,2
2800,1,1,0
2800,2,1,0
2800,3,1,0
2800,4,1,0
2800,5,1,0
2800,6,1,0
2800,7,1,0
2800,8,1,2
2823,0,1,2
2823,1,1,0
2823,2,1,0
2823,3,1,0
2823,4,1,0
2823,5,1,0
2823,6,1,0
2823,7,1,0
2823,8,1,0
2823,9,1,0
2823,10,1,0
2825,0,1,2
2826,0,1,0
2827,0,1,0
2828,0,1,0
2829,0,1,0
2830,0,1,0
2831,0,1,0
2832,0,1,0
2833,0,1,0
2834,0,1,0
2835,0,1,0
2836,0,1,0
2837,0,1,0
2838,0,1,0
2839,0,1,0
2840,0,1,0
2841,0,1,0
2842,0,1,0
2843,0,1,0
2844,0,1,0
2845,0,1,0
2846,0,1,0
2847,0,1,0
2848,0,1,0
2849,0,1,0
2850,0,1,0
2851,0,1,0
2852,0,1,0
2853,0,1,0
2854,0,1,0
2855,0,1,0
2856,0,1,0
2857,0,1,0
2858,0,1,0
2859,0,1,0
2860,0,1,0
